"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mcpt2",50.3026695816169,-9.313437597152,2.6577752519173,-3.50422316199737,NA,NA
"Mcpt1",77.0856720916514,-24.7473817192153,3.00358250191857,-8.23928815120198,NA,NA
"Atp12a",0,NA,NA,NA,NA,NA
"Slc45a2",0,NA,NA,NA,NA,NA
"Skor1",0,NA,NA,NA,NA,NA
"4930447A16Rik",0,NA,NA,NA,NA,NA
"Dcstamp",4.29277577028615,-2.99671505885498,1.35473543784091,-2.21202972562005,NA,NA
"Slc30a8",0,NA,NA,NA,NA,NA
"Matn2",14.6185939275403,-1.29273983388112,0.859076573679206,-1.50480163641833,NA,NA
"Sybu",2.50683881434896,3.09821106417634,1.61481459292924,1.91861720704186,NA,NA
"A1bg",0,NA,NA,NA,NA,NA
"E430025E21Rik",73.419929953846,1.28739068367799,0.640161564317478,2.01104026770268,NA,NA
"Wdyhv1",34.9635276353379,0.500051962609664,0.60514137658754,0.826339070432621,NA,NA
"Zhx1",27.9187355662645,1.97499271355651,0.606992488977034,3.25373501224862,NA,NA
"Tbc1d31",40.3190732969028,1.62218208274257,0.658527252330422,2.46334844458134,NA,NA
"Derl1",117.253213511547,1.34485191655507,0.649903248498679,2.06931096230365,NA,NA
"Slc22a22",0,NA,NA,NA,NA,NA
"Ttll8",0,NA,NA,NA,NA,NA
"Cacna1i",0,NA,NA,NA,NA,NA
"Enpp2",24.3519717124411,-0.218088002668048,0.95424056051644,-0.228546146214973,NA,NA
"Ribc2",0,NA,NA,NA,NA,NA
"Smc1b",0,NA,NA,NA,NA,NA
"Upk3a",5.14014968076833,-4.91808337801887,2.14851536072499,-2.28906130620324,NA,NA
"Sept3",5.86758683632802,2.50302045769084,1.41855711988093,1.76448337723682,NA,NA
"Prm1",0,NA,NA,NA,NA,NA
"Trp63",4.389793173536,-5.17462110012248,1.71334663582392,-3.02018341877101,NA,NA
"Sept12",0,NA,NA,NA,NA,NA
"Apod",5.66369735055628,-1.82606940734037,1.29406023559336,-1.41111623486605,NA,NA
"Cyp11b2",0,NA,NA,NA,NA,NA
