pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	0.502742230347349	0.983006643606215	0.0741758965588009	-0.586253058998429	-1.01670547324092	5	OTUD3 TOR1A SHARPIN RNF216
GOBP_PROTEIN_PHOSPHORYLATION	0.766738660907127	0.983006643606215	0.0615706755421678	0.375536263946448	0.756816019611153	8	CCDC88A CEMIP CDKL1
GOBP_PROTEOLYSIS	0.106529209621993	0.726595825716027	0.178219874951973	-0.658624363147618	-1.38144403155955	12	MMP3 MMP19 CPN1
GOBP_REGULATION_OF_ANION_TRANSPORT	0.591703056768559	0.983006643606215	0.0749278818393739	0.516307536595942	0.918037880607896	5	DERL3 CEMIP
GOBP_REGULATION_OF_BLOOD_CIRCULATION	0.61353711790393	0.983006643606215	0.0730744399126987	0.508545052631122	0.904235536419196	5	KCNJ3 MYH7 EHD3
GOBP_REGULATION_OF_CATABOLIC_PROCESS	0.565874730021598	0.983006643606215	0.0766746872490091	0.497739942135052	0.935374213063848	6	CSDC2 MLYCD GPSM1 NPRL2
GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	0.565874730021598	0.983006643606215	0.0766746872490091	0.497739942135052	0.935374213063848	6	CSDC2 MLYCD GPSM1 NPRL2
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.308957952468007	0.983006643606215	0.101350743797099	-0.680885312190044	-1.18082082972095	5	MMP3
GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	0.766355140186916	0.983006643606215	0.0547939500773363	-0.417418584252461	-0.769586080382114	7	EDN1 NBL1 DAPK2
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	0.717344753747323	0.983006643606215	0.0643583367917361	0.424800145769186	0.820397009237902	7	DERL3 CCDC88A CEMIP
GOBP_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	0.31317494600432	0.983006643606215	0.11101149245045	0.621670153832802	1.16826917372217	6	DERL3 CCDC88A CEMIP
GOBP_REGULATION_OF_CELL_DEATH	0.0452443696853968	0.531168900106559	0.321775918075361	-0.81657792027643	-1.50550795939654	7	MMP3 EDN1 TYROBP CARD11 DAPK2
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	0.0760667903525046	0.675381124356803	0.222056046145248	-0.761107440707244	-1.44441274125197	8	PRDM1 EDN1 TYROBP CARD11 NBL1
GOBP_REGULATION_OF_DEFENSE_RESPONSE	0.0463821892393321	0.533849903597803	0.287857117255149	-0.787096371689621	-1.49373395536017	8	MMP3 TYROBP CARD11
GOBP_REGULATION_OF_HEART_CONTRACTION	0.61353711790393	0.983006643606215	0.0730744399126987	0.508545052631122	0.904235536419196	5	KCNJ3 MYH7 EHD3
GOBP_REGULATION_OF_IMMUNE_RESPONSE	0.0039279946797446	0.279580183027852	0.407017918923954	-0.854190802267431	-1.6692156521101	9	SFTPD IL18R1 CPN1 TYROBP CARD11
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	0.00178975655072979	0.279580183027852	0.45505986738723	-0.78941467273719	-1.72631401854636	15	SFTPD IL18R1 PRDM1 CPN1 EDN1 TYROBP CARD11 NBL1 DAPK2
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	0.186471663619744	0.861112309617293	0.135740943810425	-0.752043973982907	-1.30422726624668	5	TYROBP CARD11
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.112262521588946	0.726595825716027	0.173747838999571	-0.663409109014023	-1.36736504815267	11	IL18R1 EDN1 CARD11 DAPK2 SORBS3 OTUD3
GOBP_REGULATION_OF_ION_TRANSPORT	0.789661319073084	0.983006643606215	0.0512184348540341	-0.385694161137786	-0.753703656126592	9	KCNK7 TRDN EDN1
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	0.575868372943327	0.983006643606215	0.0673623868166279	-0.541903450594507	-0.939792459469372	5	KCNK7 TRDN EDN1
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.0179146578270362	0.338778212386595	0.352487857583619	-0.882500833778527	-1.53047120875613	5	PRDM1 EDN1 TYROBP CARD11
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	0.833693304535637	0.983006643606215	0.057609110864425	0.369798650587985	0.694941459393579	6	CCDC88A CDKL1 EHD3 NPRL2
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.816414686825054	0.983006643606215	0.0585937568945671	0.380584952655606	0.715211540121063	6	CCDC88A CEMIP NPRL2
GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.810043668122271	0.983006643606215	0.059476028695732	0.417266075789097	0.741933899304631	5	CCDC88A CEMIP
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	0.31317494600432	0.983006643606215	0.11101149245045	0.621670153832802	1.16826917372217	6	DERL3 CCDC88A CEMIP
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.810043668122271	0.983006643606215	0.059476028695732	0.417266075789097	0.741933899304631	5	CCDC88A CEMIP
GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION	0.810043668122271	0.983006643606215	0.059476028695732	0.417266075789097	0.741933899304631	5	CCDC88A CEMIP
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	0.280148423005566	0.983006643606215	0.108394255853397	-0.668216341828839	-1.19401273117289	6	TYROBP CARD11
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	0.0429553264604811	0.5253078465063	0.287857117255149	-0.726894182884312	-1.52463784625566	12	MMP3 EDN1 TYROBP CARD11 NBL1 DAPK2
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	0.0213539929442999	0.338778212386595	0.352487857583619	-0.782037631878148	-1.57281752065771	10	MMP3 EDN1 TYROBP CARD11
GOBP_REGULATION_OF_SYSTEM_PROCESS	0.61353711790393	0.983006643606215	0.0730744399126987	0.508545052631122	0.904235536419196	5	KCNJ3 MYH7 EHD3
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	0.816414686825054	0.983006643606215	0.0585937568945671	0.380584952655606	0.715211540121063	6	CCDC88A CEMIP NPRL2
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.656771799628943	0.983006643606215	0.0617054053637523	-0.48309863876386	-0.863232293178624	6	KCNK7 TRDN EDN1
GOBP_REGULATION_OF_TRANSPORT	0.460207612456747	0.983006643606215	0.0758886900606117	-0.512966873269151	-1.03166811021242	10	SFTPD KCNK7 TRDN EDN1
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	0.53382084095064	0.983006643606215	0.0711327399327894	-0.567892667705202	-0.984864086603963	5	MMP3 EDN1
GOBP_RESPONSE_TO_BACTERIUM	0.19926873857404	0.886142041992134	0.130777137971974	-0.747055170044607	-1.29557546615601	5	SFTPD TRDN EDN1 FAM20A
GOBP_RESPONSE_TO_BIOTIC_STIMULUS	0.0114467793241587	0.335145348459534	0.380730400722792	-0.77001449265654	-1.61508134927028	12	SFTPD TRDN PRDM1 EDN1 TYROBP CARD11 FAM20A
GOBP_RESPONSE_TO_CYTOKINE	0.00690543057576569	0.279580183027852	0.407017918923954	-0.870841328948451	-1.55607633113275	6	MMP3 IL18R1 EDN1
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.0253971401973971	0.346700495252839	0.352487857583619	-0.83251127838227	-1.48758568596645	6	MMP19 CPN1 ME1 EDN1 NBL1
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	0.14100185528757	0.77353354255891	0.159646701919906	-0.703004996420962	-1.33414721717957	8	MMP3 MMP19 EDN1
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.0343571376497333	0.438426952182466	0.321775918075361	-0.858841364725155	-1.48943993171404	5	MMP19 CPN1 EDN1
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	0.0914076782449726	0.726595825716027	0.199915231309662	-0.81065876638731	-1.40587958061114	5	MMP3 EDN1
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	0.0538033395176252	0.567390968141045	0.266350657088526	-0.779547560959028	-1.47940799056546	8	MMP3 MMP19 ME1 EDN1
GOBP_RESPONSE_TO_WOUNDING	0.457038391224863	0.983006643606215	0.0791316651768349	-0.606751487860956	-1.05225473733001	5	EDN1 TYROBP PLEC TOR1A
GOBP_RNA_PROCESSING	0.753747323340471	0.983006643606215	0.0619762736001998	0.40777530434687	0.78751771499866	7	CSDC2 U2AF1L4 INTS11 U2AF1
GOBP_SECRETION	0.228200371057514	0.911249100753474	0.122107920287081	-0.699220019254104	-1.24941213289603	6	EDN1 TYROBP NBEAL2
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	0.484460694698355	0.983006643606215	0.0760837160951725	-0.594417041417083	-1.03086380551925	5	EDN1 NUDT18
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	0.337370242214533	0.983006643606215	0.0928481214159878	-0.554772281062488	-1.11574626087339	10	ME1 EDN1 CARD11 NUDT18
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	0.573283858998145	0.983006643606215	0.0683110858318647	-0.531978288285595	-0.950573652811475	6	TRDN EDN1 CATIP
GOBP_TAXIS	0.186471663619744	0.861112309617293	0.135740943810425	-0.752733656655068	-1.30542334383949	5	SFTPD EDN1 NBL1 DAPK2
GOBP_TRANSMEMBRANE_TRANSPORT	0.702380952380952	0.983006643606215	0.0706196247122591	0.364984418022028	0.81861594119613	12	KCNJ3 SLC38A5 CEMIP
GOCC_CATALYTIC_COMPLEX	0.449244060475162	0.983006643606215	0.0891647117820678	0.508769075324139	1.02531931920953	8	DERL3 U2AF1 NDUFS5 GNAL PSMB2
GOCC_CILIUM	0.27292576419214	0.976874534029183	0.120985142145252	0.675833730579858	1.20168876432732	5	KIF17 CCDC88A CDKL1 EHD3
GOCC_COATED_VESICLE	0.541133455210238	0.983006643606215	0.0704500850658419	-0.566149487609002	-0.98184098810162	5	SFTPD EDN1
GOCC_ENDOPLASMIC_RETICULUM	0.779831932773109	0.983006643606215	0.0490939668192139	-0.337862276835055	-0.773272726655057	18	SFTPD TRDN EDN1 NBEAL2 FAM20A
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	0.204081632653061	0.888014825460459	0.130105630751129	-0.713265402405714	-1.27450934355586	6	TRDN EDN1
GOCC_ENVELOPE	0.718464351005484	0.983006643606215	0.0567672387487446	-0.462130482218421	-0.801446718974295	5	COX10 TOR1A
GOCC_GOLGI_APPARATUS	0.91214953271028	0.983006643606215	0.046788296531803	-0.320742739203609	-0.59134680818484	7	FAM20A DAPK2 SLC39A11
GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.660907127429806	0.983006643606215	0.0687943095604775	0.419585105931735	0.845587391274316	8	KCNJ3 SLC38A5 MOSPD2
GOCC_MEMBRANE_PROTEIN_COMPLEX	0.427947598253275	0.983006643606215	0.0925528864684773	0.59939491238209	1.06577416754047	5	KCNJ3 DERL3
GOCC_MITOCHONDRION	0.886524822695036	0.983006643606215	0.0589694466690997	0.299154721363579	0.65414917018081	11	CMPK2 MLYCD HSDL1 MGME1
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	0.702317290552585	0.983006643606215	0.0566484183613995	-0.427492929796753	-0.835384656084998	9	SFTPD TRDN
GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	0.843683083511777	0.983006643606215	0.0566484183613995	0.356490242003457	0.688473229764477	7	U2AF1L4 INTS11 U2AF1 MXI1
GOCC_NUCLEOLUS	0.978165938864629	0.994900816972124	0.0507027937029348	0.260869565217391	0.463847853831927	5	MOB2 MXI1
GOCC_ORGANELLE_SUBCOMPARTMENT	0.657439446366782	0.983006643606215	0.0583452776743612	-0.426690109518502	-0.858150110411343	10	SFTPD TRDN
GOCC_PLASMA_MEMBRANE_REGION	0.0230291339453787	0.343756869916872	0.352487857583619	0.842429615985223	1.49791014928693	5	KCNJ3 KIF17 CEMIP EHD3
GOCC_SECRETORY_GRANULE	0.263254113345521	0.959814686545471	0.11146266692298	-0.71364153985845	-1.23762809996375	5	EDN1 TYROBP NBEAL2
GOCC_SECRETORY_VESICLE	0.263254113345521	0.959814686545471	0.11146266692298	-0.71364153985845	-1.23762809996375	5	EDN1 TYROBP NBEAL2
GOCC_SUPRAMOLECULAR_COMPLEX	0.187772925764192	0.861112309617293	0.149207542435322	0.7222318260076	1.2841884494405	5	MYH7 KIF17 KRT79 GDPD2
GOCC_SUPRAMOLECULAR_POLYMER	0.187772925764192	0.861112309617293	0.149207542435322	0.7222318260076	1.2841884494405	5	MYH7 KIF17 KRT79 GDPD2
GOCC_VACUOLE	0.2430426716141	0.926402910632966	0.11776578836269	-0.690523753049451	-1.23387307479157	6	SFTPD
GOCC_VESICLE_MEMBRANE	0.768089053803339	0.983006643606215	0.0543434390269162	-0.427722013368066	-0.764281711468807	6	TYROBP NBEAL2
GOLDRATH_ANTIGEN_RESPONSE	0.0360062458838576	0.449695028379243	0.321775918075361	-0.852682541760604	-1.47875903389923	5	IL18R1 PRDM1 TYROBP
GOMF_ADENYL_NUCLEOTIDE_BINDING	0.311320754716981	0.983006643606215	0.117249716749792	0.531174259895786	1.12504952837425	10	MYH7 KIF17 CMPK2 CDKL1
GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.423982869379015	0.983006643606215	0.0919686140000427	0.547961822195582	1.05825349775201	7	KCNJ3 SLC38A5 ORAI3
GOMF_CYTOSKELETAL_PROTEIN_BINDING	0.120950323974082	0.731936496626662	0.188204146308491	0.732007283412249	1.37561943239218	6	MYH7 KIF17 CCDC88A
GOMF_ENZYME_BINDING	0.800856531049251	0.983006643606215	0.0590954798717342	0.388105336029162	0.749530008684595	7	DERL3 CCDC88A KRT79
GOMF_ENZYME_REGULATOR_ACTIVITY	0.660907127429806	0.983006643606215	0.0687943095604775	0.455719159392452	0.856406958755128	6	CCDC88A GPSM1 NPRL2 AGAP3
GOMF_GUANYL_NUCLEOTIDE_BINDING	0.471615720524017	0.983006643606215	0.0870515867946735	0.578858839780593	1.02925931693149	5	EHD3 EEFSEC AGAP3 GNAL GMPPB
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	0.428265524625268	0.983006643606215	0.0913924325943768	0.546505598479016	1.05544115977673	7	MYH7 KIF17 EEFSEC AGAP3
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	0.515539305301645	0.983006643606215	0.0728938564822936	-0.582065795883222	-1.00944373999828	5	IL18R1
GOMF_IDENTICAL_PROTEIN_BINDING	0.673010380622837	0.983006643606215	0.0572461135202885	-0.420897394762992	-0.846499925192305	10	ME1 TYROBP NBL1 DAPK2
GOMF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.423982869379015	0.983006643606215	0.0919686140000427	0.547961822195582	1.05825349775201	7	KCNJ3 SLC38A5 ORAI3
GOMF_KINASE_ACTIVITY	0.892933618843683	0.983006643606215	0.0540088272801684	0.330672546565833	0.638612700446413	7	CMPK2 CDKL1 NPRL2
GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.781659388646288	0.983006643606215	0.0611692626746689	0.435813153470671	0.774912150984865	5	KCNJ3 ORAI3
GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	0.286026200873362	0.983006643606215	0.11776578836269	0.669090096151395	1.18969801962675	5	CCDC88A GPSM1 NPRL2 AGAP3
GOMF_OXIDOREDUCTASE_ACTIVITY	0.584415584415584	0.983006643606215	0.0673623868166279	-0.527127070134661	-0.941905178439749	6	ME1 COX10 PDIA4
GOMF_PEPTIDASE_ACTIVITY	0.0131317598203906	0.335145348459534	0.380730400722792	-0.891758513748171	-1.54652627874712	5	MMP3 MMP19 CPN1
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING	0.0576272725595463	0.567390968141045	0.321775918075361	0.777909828984387	1.50234152109336	7	DERL3 MYH7 CCDC88A EEFSEC
GOMF_RIBONUCLEOTIDE_BINDING	0.372315035799523	0.983006643606215	0.106323255932708	0.456205135753154	1.07039191046213	14	MYH7 KIF17 CMPK2 CDKL1 EHD3 EEFSEC AGAP3
GOMF_RNA_BINDING	0.878281622911695	0.983006643606215	0.0598603117764473	0.301204819277108	0.706715415235649	14	CSDC2 U2AF1L4 EEFSEC U2AF1 MRPS12 GANAB TRIP6 NONO PHAX MRM1 C1D PDIA4 NUDT16L1 PLEC
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING	0.305301645338208	0.983006643606215	0.102080107662747	-0.686007581252083	-1.18970409081589	5	PRDM1
GOMF_SIGNALING_RECEPTOR_BINDING	0.377896613190731	0.983006643606215	0.0880945010398517	-0.560643820949813	-1.09558126674285	9	TRDN EDN1 TYROBP NBL1
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	0.894168466522678	0.983006643606215	0.0543434390269162	0.321289184665764	0.647492200427096	8	CMPK2 CDKL1 NPRL2
GOMF_TRANSITION_METAL_ION_BINDING	0.0066305898823147	0.279580183027852	0.407017918923954	-0.871976306082105	-1.55810438262198	6	MMP3 MMP19 CPN1 ME1
GOMF_TRANSPORTER_ACTIVITY	0.423982869379015	0.983006643606215	0.0919686140000427	0.547961822195582	1.05825349775201	7	KCNJ3 SLC38A5 ORAI3
GOZGIT_ESR1_TARGETS_DN	0.197002141327623	0.883779286299163	0.143758989039275	0.651664410220348	1.25852954264766	7	KCNJ3 CEMIP
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	0.73015873015873	0.983006643606215	0.0662842187012672	0.392036807004892	0.800975679029243	9	CCDC88A MOSPD2 U2AF1L4
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	0.75886524822695	0.983006643606215	0.066436413766281	0.360935988674876	0.789243694379498	11	KIF17 CMPK2 MOB2 GPSM1
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	0.500927643784787	0.983006643606215	0.0751181635276302	-0.523802424098175	-0.994060568588097	8	MMP3 PRDM1
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN	0.990723562152134	0.994900816972124	0.0426733861156084	-0.233444314438055	-0.417133592836257	6	SLC39A11 NUDT16L1 C1D HPS1
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	0.86654478976234	0.983006643606215	0.0481183992657975	-0.374035785715654	-0.648669076754604	5	NBEAL2 PLEC
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	0.177105831533477	0.861112309617293	0.153158808683073	0.687096049139705	1.29122031779589	6	MEST CMPK2
GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_DN	0.586837294332724	0.983006643606215	0.066436413766281	-0.537027908806758	-0.931337083510928	5	KCNK7 IL18R1
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_UP	0.963436928702011	0.994900816972124	0.0432768714901103	-0.268208770220228	-0.465139278113094	5	TYROBP COX10
GSE13229_IMM_VS_INTMATURE_NKCELL_DN	0.23400365630713	0.911503550304211	0.119348440591015	-0.726677755956332	-1.2602360711353	5	PRDM1 CARD11
GSE14308_TH1_VS_INDUCED_TREG_UP	0.986899563318777	0.994900816972124	0.0502948063662358	0.239130434782609	0.4251938660126	5	MOSPD2 FAHD2A
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN	0.73308957952468	0.983006643606215	0.055826471778749	-0.457098115963477	-0.792719371225364	5	TYROBP SLC39A11
GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	0.934497816593886	0.986601112123402	0.052805004567129	0.318181778226857	0.565753750675991	5	CMPK2 MLYCD
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN	0.565874730021598	0.983006643606215	0.0766746872490091	0.497444296657811	0.934818623423133	6	MEST CMPK2
GSE17721_CTRL_VS_CPG_1H_BMDC_UP	0.879912663755458	0.983006643606215	0.0555947097758869	0.362158681636416	0.643948354357332	5	MOSPD2 MGME1 NPRL2
GSE17721_LPS_VS_CPG_8H_BMDC_UP	0.129798903107861	0.746979962003083	0.165656695205483	-0.779627738068176	-1.35206422587976	5	PRDM1 EDN1
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN	0.480804387568556	0.983006643606215	0.0764767053228531	-0.597563961444707	-1.03632133067299	5	KCNK7 CARD11
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP	0.844606946983547	0.983006643606215	0.0492917662312669	-0.387092441159688	-0.671312494726444	5	SORBS3 EDEM2 RNF216
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN	0.982532751091703	0.994900816972124	0.0504983044100709	0.251025938892394	0.446345064876963	5	MLYCD IDUA MAP3K1
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	0.807860262008734	0.983006643606215	0.0596037042575973	0.417729522785136	0.742757946733462	5	MGME1 NPRL2 U2AF1 CHAF1A
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN	0.886654478976234	0.983006643606215	0.0470699590082662	-0.358695652173913	-0.622065552060371	5	TOR1A C1D CHAF1A UMPS U2AF1
GSE27786_LSK_VS_LIN_NEG_CELL_UP	0.385740402193784	0.983006643606215	0.0883594442500905	-0.638942781273654	-1.10808227409256	5	NBEAL2 SORBS3
GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN	0.109689213893967	0.726595825716027	0.181383128498408	-0.793992774030306	-1.37697669407388	5	IL18R1 TYROBP
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN	0.0230291339453787	0.343756869916872	0.352487857583619	0.844148212260888	1.5009659568642	5	MEST NDUFS5 UMPS
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN	0.973799126637555	0.994900816972124	0.0509082865515105	0.272362195173141	0.484282708834719	5	GPSM1 MXI1 MAP3K1
GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP	0.118829981718464	0.726595825716027	0.173747838999571	-0.788119549403406	-1.36679109327898	5	IL18R1 PRDM1 NBEAL2 DAPK2
GSE360_DC_VS_MAC_DN	0.148423005565863	0.792039129701467	0.155241966228839	-0.745044102981294	-1.33129360741197	6	ME1
GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN	0.658135283363803	0.983006643606215	0.0609039347452418	-0.5	-0.867121678629608	5	SIVA1 NONO IRF7 DLEC1 NME4
GSE37563_WT_VS_CTLA4_KO_CD4_TCELL_D4_POST_IMMUNIZATION_DN	0.221206581352834	0.889371666124064	0.123257226381337	-0.735281454590584	-1.27515697833962	5	PRDM1 NBEAL2
GSE40273_GATA1_KO_VS_WT_TREG_DN	0.908592321755027	0.983006643606215	0.0459538081039063	-0.329220934087357	-0.570949218011674	5	CARD11 PLEC
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	0.308957952468007	0.983006643606215	0.101350743797099	-0.683756019468777	-1.18579933474973	5	IL18R1 NBL1
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN	0.124454148471616	0.737925102553924	0.186432558434075	0.768718067673927	1.36684486592078	5	RAI2 CMPK2
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_DN	0.495633187772926	0.983006643606215	0.0843144320642653	0.5684692904453	1.01078583131257	5	MEST MOSPD2
GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN	0.698354661791591	0.983006643606215	0.0580983576873206	-0.473224963909614	-0.82068725014948	5	IL18R1
GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP	0.617710583153348	0.983006643606215	0.0721797965581253	0.472527472527473	0.88799386054999	6	INAFM1 FAHD2A PGAP4 ADGRG1 SDR39U1 TRIP6
GTGACGY_E4F1_Q6	0.187772925764192	0.861112309617293	0.149207542435322	0.722312021289104	1.28433104334248	5	KIF17 U2AF1L4 ORAI3
HAMAI_APOPTOSIS_VIA_TRAIL_UP	0.403887688984881	0.983006643606215	0.0952879846194844	0.531459546002317	1.07104729104719	8	CCDC88A MOSPD2 ORAI3 LRRC40 FAHD2A SLC39A6
HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_7YR_UP	0.617710583153348	0.983006643606215	0.0721797965581253	0.443056362951049	0.892888877223915	8	SLC38A5 CMPK2 CEMIP
HAY_BONE_MARROW_ERYTHROBLAST	0.140589569160998	0.77353354255891	0.178219874951973	0.655817842280647	1.33991026391989	9	SLC38A5 NDUFS5 PSMB2 UMPS
HAY_BONE_MARROW_STROMAL	0.13345521023766	0.760565130189383	0.163180127180689	-0.778245732499237	-1.34966749190214	5	MMP19 FAM20A NBL1 DAPK2
HES2_TARGET_GENES	0.602076124567474	0.983006643606215	0.0625237414724762	-0.452598033255575	-0.910255577867775	10	SFTPD MMP19
HMBOX1_TARGET_GENES	0.0560747663551402	0.567390968141045	0.261663521711573	-0.782432374906691	-1.44255451789928	7	IL18R1 PRDM1
HMG20B_TARGET_GENES	0.886524822695036	0.983006643606215	0.0589694466690997	0.300028529507007	0.656059890056181	11	CCDC88A MLYCD MOSPD2 EEFSEC LRRC40 MXI1 GNAL
HMGB1_TARGET_GENES	0.23110151187905	0.911503550304211	0.132147260608774	0.612446632766464	1.23426008972776	8	MEST CDKL1 GPSM1
HNF4_01	0.451553930530165	0.983006643606215	0.0797705918628453	-0.609630340437892	-1.05724736828809	5	PRDM1
HOXA2_TARGET_GENES	0.160997732426304	0.831120007811737	0.165656695205483	0.637357198910431	1.30219307488414	9	MEST MGME1 NPRL2 MYRFL
HOXB4_TARGET_GENES	0.931972789115646	0.986601112123402	0.0546808488785442	0.284090909090909	0.580429961547683	9	EEFSEC LRRC40 SLC39A6 ABHD4 TRIP6 MRM1 RNF216 SIVA1 PLEC
HOXC6_TARGET_GENES	0.659536541889483	0.983006643606215	0.0596037042575973	-0.445882664484329	-0.871320928048089	9	PRDM1
HP_ABNORMALITY_OF_BLOOD_AND_BLOOD_FORMING_TISSUES	0.659536541889483	0.983006643606215	0.0596037042575973	-0.444922830119185	-0.869445269188875	9	TYROBP NBEAL2 CARD11 COX10 PLEC TOR1A
HP_ABNORMALITY_OF_CARDIOVASCULAR_SYSTEM_ELECTROPHYSIOLOGY	0.803339517625232	0.983006643606215	0.0522693317499306	-0.402334071497856	-0.718916873894882	6	TRDN
HP_ABNORMALITY_OF_CENTRAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	0.87117903930131	0.983006643606215	0.0560595875032335	0.372446671479602	0.66224125872519	5	CCDC88A GMPPB ADGRG1
HP_ABNORMALITY_OF_COORDINATION	0.534322820037106	0.983006643606215	0.0718276293603809	-0.54945054945055	-0.981794233583618	6	COX10 PLEC RNF216 NONO ADGRG1 GMPPB
HP_ABNORMALITY_OF_ESOPHAGUS_PHYSIOLOGY	0.537117903930131	0.983006643606215	0.0799858801499946	0.551536048200382	0.980677113696644	5	MYH7 MGME1
HP_ABNORMALITY_OF_FACIAL_MUSCULATURE	0.506550218340611	0.983006643606215	0.083129129135339	0.563687707832592	1.00228377845341	5	MYH7 MGME1
