pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_P53_PATHWAY	0.00156626979278279	0.00435074942439664	0.45505986738723	-0.421322245140325	-1.53935312372365	181	KRT17 SERPINB5 SFN TP63 GPX2 ST14 SDC1 MAPKAPK3 IL1A ITGB4 DCXR SPHK1 SOCS1 NUPR1 CLCA2 PDGFA DRAM1 STEAP3 AK1 PITPNC1 S100A4 PERP SAT1 KLK8 CCNG1 RNF19B BAIAP2 TGFA IER5 EPHA2 TGFB1 RACK1 F2R TP53 GM2A STOM DEF6 OSGIN1 PHLDA3 NUDT15 CEBPA S100A10 IFI30 PLXNB2 EPS8L2 VAMP8 TAP1 TAX1BP3 HBEGF BMP2 RXRA TNNI1 BAK1 AEN KLF4 TM4SF1 CDKN2B APP MXD1 RHBDF2 PTPRE PTPN14 PRKAB1 ZFP36L1 FAS CTSD PMM1 PLK2 RPL36 RAP2B DGKA TNFSF9 EI24 NOTCH1
HALLMARK_PANCREAS_BETA_CELLS	0.000222234273519242	0.000793693833997294	0.518848077743792	0.698331197162879	2.05063579059642	37	INSM1 PCSK1 CHGA PCSK2 NEUROD1 DCX GCK NKX2-2 FOXA2 PAK3 GCG IAPP NKX6-1
HALLMARK_PEROXISOME	0.81767955801105	1	0.0511147954416412	-0.240404047212332	-0.806641305007366	94	CRABP2 FABP6 SCGB1A1 ALB NR1I2 SEMA3C DHRS3 DHCR24 RXRG HAO2 PRDX5 FDPS ACSL1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.923913043478261	1	0.044774889329693	-0.220150970241263	-0.742887041222469	97	SFN EGFR IL4 GNA14 IRAK4 IL2RG VAV3 MYD88 ARHGDIA MAP2K3 ARPC3 SLA NFKBIB TIAM1 PFN1 ACTR2 RALB PAK4 ACTR3 AKT1 DAPP1 RAC1 GRB2 ARF1 MAPKAP1 CALR NOD1 SQSTM1
HALLMARK_PROTEIN_SECRETION	1	1	0.0421619430092452	-0.108925509605669	-0.36394844486585	93	TSPAN8 EGFR ATP6V1B1 CTSC ADAM10 TOM1L1 VPS4B TMED10 GALC CLN5 IGF2R ARF1 SNAP23 AP2B1 LAMP2 CD63 GOSR2 ERGIC3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0639853747714808	0.110319611674967	0.241339976815091	-0.490245352224823	-1.42125627448274	42	MPO GPX3 IPCEF1 FES PDLIM1 LSP1 ATOX1 JUNB ABCC1 TXN MBP SBNO2 SRXN1
HALLMARK_SPERMATOGENESIS	2.12230527667345e-05	0.00011790584870408	0.575610261071129	0.574324925696754	1.99802662354023	103	SCG3 GAD1 SNAP91 GFI1 CLGN CAMK4 NPY5R PCSK1N DCC CCNA1 GPR182 YBX2 PACRG SCG5 TULP2 CHRM4 DDX25 PCSK4 NEFH MAP7 SLC2A5 OAZ3 NOS1 DDX4 SIRT1 POMC LPIN1
HALLMARK_TGF_BETA_SIGNALING	0.0129782324660292	0.0259564649320584	0.380730400722792	-0.510833917575664	-1.55664295026962	52	LTBP2 CDH1 PMEPA1 IFNGR2 SMAD6 TGFB1 SMURF1 JUNB CTNNB1 THBS1 ID1 BMP2 ID2 SMAD7 NOG SKIL TGIF1 FURIN WWTR1 SMURF2 BCAR3 CDK9
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.23952711697803e-11	4.04940889622254e-10	0.851339057116899	-0.581979283076156	-2.13512854955269	187	CXCL6 TNC IL6 IL23A CSF2 PLAU LAMB3 PMEPA1 SERPINB2 GFPT2 IL1A F2RL1 MSC TNF F3 SPHK1 TNFRSF9 DUSP2 CCL20 ZC3H12A LDLR IL1B FOSL1 DRAM1 CD69 FJX1 TNFAIP2 OLR1 CD80 EDN1 IL7R FUT4 INHBA SOCS3 CCRL2 TNFAIP8 BIRC3 GPR183 ICAM1 CEBPB IFNGR2 AREG TLR2 BTG3 SAT1 TNFAIP6 CSF1 FOSL2 NFKBIE RNF19B JAG1 CD44 BCL3 IER5 IRF1 PTGS2 PLAUR SDC4 LITAF GADD45B TRAF1 JUNB PTX3 RCAN1 PDE4B PHLDA2 EHD1 EFNA1 PLEK BHLHE40 CEBPD TNFAIP3 SPSB1 PANX1 TRIP10 RELB ACKR3 TAP1 MAP2K3 HBEGF BMP2 ID2 NFKB2 TNIP1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1	1	0.0418238690062304	-0.113610315186246	-0.385499879989153	102	IGFBP1 CEBPB NHP2 EDEM1 EIF2S1 HSPA5 NABP1 PDIA6 WIPI1 CALR KDELR3 WFS1 SRPRA YWHAZ RRP9 EIF4A1 DNAJC3 GOSR2 IMP3 YIF1A SRPRB POP4 VEGFA RPS14 DCP2 SLC1A4 SPCS1 CNOT6 EXOSC9 BANF1 PDIA5 ZBTB17 ARFGAP1 EIF4G1 XBP1 ATF4 DCP1A GEMIN4 CCL2 EXOSC1 EIF4EBP1 PARN TUBB2A TARS1 ALDH18A1 ATF6 EIF4A2 TATDN2 KHSRP HYOU1 EXOSC4 PAIP1 EXOC2 EIF2AK3 DNAJB9 KIF5B ATF3 HSPA9 EXOSC5 NOP56 CHAC1 SHC1 DDX10 ATP6V0D1 NFYA DNAJA4 CEBPG SEC31A NOLC1 CXXC1 FUS EIF4E HSP90B1 EXOSC2 PREB NOP14 IARS1 SERP1 SEC11A SLC30A5 BAG3 SSR1 SDAD1 ASNS EEF2 CKS1B DDIT4 DKC1 NFYB PSAT1 DCTN1 STC2 FKBP14 XPOT EXOSC10 EDC4 CNOT2 CNOT4 HERPUD1 SLC7A5 MTHFD2 TSPYL2
HALLMARK_UV_RESPONSE_DN	0.137010676156584	0.214079181494662	0.158514105424824	-0.345928503923051	-1.22292634184419	135	HAS2 COL5A2 COL1A1 ADORA2B COL3A1 COL1A2 PDGFRB RUNX1 ATP2B4 F3 ERBB2 COL11A1 GCNT1 ITGB3 LDLR ANXA2 SLC22A18 INPP4B FBLN5 PTGFR RND3 TGFBR2 SDC2 FHL2 BHLHE40 PRKAR2B ABCC1 LAMC1 ID1 RXRA SMAD7 ADGRL2 CDON
HALLMARK_UV_RESPONSE_UP	0.806737588652482	1	0.0499913914024592	-0.238711293710559	-0.845278143001262	137	AQP3 IL6 GPX3 FGF18 RASGRP1 EPCAM CDO1 HTR7 MMP14 ICAM1 BTG3 IRF1 TST ONECUT1 PRKCD JUNB CA2 BID TYRO3 CNP TAP1 PDLIM3 BMP2 FMO1 STARD3 BAK1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.951672862453531	1	0.0445961615888961	-0.232669204300181	-0.651269129211502	36	TCF7 FZD1 JAG1 LEF1 TP53 CTNNB1 MAML1 NCSTN ADAM17 KAT2A NOTCH1 NUMB NKD1 PPARD
HALLMARK_XENOBIOTIC_METABOLISM	0.0501792114695341	0.0929244656843223	0.271288554688953	-0.357229292388326	-1.29663619984524	169	GSTO1 HNF4A PTGES HSD17B2 CFB XDH ARG1 F10 ARG2 DCXR CDO1 CYP27A1 ALDH3A1 CYP26A1 ITIH4 FABP1 GCKR IGFBP1 F11 CDA ABCC3 IL1R1 HGFAC PROS1 CYP2S1 ENPEP JUP ACSM1 HSD11B1 AQP9 PSMB10 EPHA2 PC GSS SPINT2 ACOX2 CA2 GCNT2 CNDP2 PTGR1 ENTPD5 ARPP19 ID2 FMO1 FBLN1 SERTAD1 SAR1B PGD FAH ABCD2 CRP FMO3 LEAP2
